IP,target
106.11.45.9,0
104.21.84.22,0
5.79.116.36,0
52.230.12.205,0
89.111.188.103,0
52.8.178.132,0
136.144.58.97,0
5.135.151.225,0
189.89.206.43,0
35.229.250.66,0
104.26.4.237,0
47.240.71.194,0
45.60.78.245,0
208.91.197.207,0
68.169.100.66,0
104.20.0.108,0
141.105.65.113,0
172.67.69.71,0
91.223.107.77,0
172.67.8.142,0
51.83.143.177,0
43.245.43.96,0
89.248.162.169,0
3.213.113.130,0
209.143.236.5,0
35.157.39.158,0
209.58.162.201,0
34.196.13.28,0
45.60.46.218,0
216.177.87.56,0
47.113.104.122,0
185.251.28.88,0
166.78.238.159,0
172.67.72.220,0
185.130.78.97,0
94.140.201.50,0
104.26.2.94,0
104.21.1.233,0
129.118.241.15,0
137.152.22.189,0
54.186.80.150,0
54.241.162.24,0
104.26.12.138,0
104.26.3.26,0
13.224.21.99,0
218.247.87.108,0
13.115.53.228,0
67.227.226.240,0
185.53.177.50,0
18.162.202.196,0
153.121.91.68,0
172.67.219.243,0
106.75.72.218,0
154.84.6.6,0
104.17.73.92,0
104.21.234.117,0
54.85.246.96,0
104.26.9.247,0
34.207.8.17,0
104.21.18.190,0
18.140.95.220,0
151.101.194.217,0
52.200.132.133,0
104.16.159.101,0
151.101.194.217,0
188.166.50.222,0
151.101.194.207,0
103.224.212.221,0
23.33.236.36,0
80.69.225.63,0
88.208.2.57,0
203.107.43.165,0
104.21.64.174,0
23.22.188.160,0
104.21.75.212,0
120.24.176.200,0
209.177.162.31,0
45.33.2.79,0
174.139.196.70,0
45.76.215.235,0
210.189.209.12,0
34.196.18.235,0
157.112.148.185,0
121.43.157.168,0
174.143.186.153,0
172.67.72.7,0
13.227.166.63,0
172.67.190.114,0
13.113.188.109,0
86.105.245.69,0
151.101.130.133,0
172.217.167.52,0
81.19.86.54,0
150.95.58.114,0
54.77.55.198,0
149.129.180.20,0
192.0.66.128,0
12.233.124.163,0
104.19.147.29,0
46.182.108.7,0
104.18.183.67,0
203.183.98.200,0
75.2.84.193,0
54.242.237.204,0
172.104.229.215,0
122.228.200.203,0
104.26.5.231,0
64.190.62.111,0
3.215.136.126,0
190.205.101.93,0
104.21.63.208,0
104.19.219.130,0
104.27.202.89,0
130.166.238.195,0
46.22.47.6,0
193.14.90.203,0
158.132.48.76,0
188.72.227.126,0
13.67.9.17,0
104.18.143.34,0
64.190.62.111,0
72.52.178.23,0
104.26.15.165,0
205.185.216.42,0
212.142.161.22,0
108.168.213.170,0
104.126.104.137,0
104.26.5.47,0
185.72.157.185,0
104.21.49.62,0
112.74.49.207,0
44.235.178.75,0
109.236.88.144,0
151.101.193.135,0
72.52.178.23,0
69.16.175.10,0
40.112.243.44,0
52.16.173.106,0
129.12.10.249,0
172.67.75.62,0
203.119.213.252,0
104.16.149.244,0
34.235.250.63,0
13.35.131.52,0
23.213.74.150,0
104.21.41.221,0
216.83.161.138,0
104.21.233.218,0
200.14.19.10,0
3.6.18.84,0
164.100.228.34,0
172.67.178.147,0
52.32.80.57,0
199.83.132.67,0
72.52.178.23,0
69.172.200.121,0
87.98.175.202,0
135.181.220.96,0
104.26.11.30,0
18.136.214.9,0
23.58.22.83,0
8.210.86.187,0
195.201.15.2,0
162.254.188.126,0
172.67.212.90,0
194.224.72.191,0
67.227.226.241,0
13.35.191.44,0
75.2.60.5,0
104.22.8.122,0
172.67.5.226,0
8.134.11.130,0
52.218.104.156,0
172.67.186.227,0
23.213.71.25,0
185.12.92.117,0
104.21.63.234,0
104.16.68.51,0
172.67.13.233,0
188.93.94.13,0
60.248.166.141,0
14.192.4.20,0
213.229.152.166,0
135.148.28.32,0
155.138.218.165,0
104.25.206.6,0
136.243.161.206,0
104.26.7.14,0
104.18.4.2,0
45.60.77.20,0
208.65.116.3,0
104.22.56.127,0
91.121.118.70,0
52.213.126.163,0
172.247.21.171,0
172.67.214.87,0
117.50.40.243,0
37.1.203.9,0
74.50.124.63,0
143.204.11.112,0
185.143.233.80,0
104.26.14.143,0
103.254.155.143,0
104.26.3.158,0
52.221.83.97,0
167.99.224.113,0
104.18.99.44,0
104.112.106.106,0
3.6.18.84,0
202.238.233.84,0
3.226.81.209,0
99.86.47.26,0
46.255.231.42,0
128.130.35.76,0
210.112.177.1,0
216.124.54.83,0
104.21.24.30,0
80.75.40.1,0
151.101.2.135,0
106.185.74.121,0
104.21.10.168,0
104.26.11.145,0
49.44.79.236,0
192.0.66.160,0
104.21.83.112,0
104.22.67.180,0
104.17.209.190,0
54.173.41.122,0
14.128.33.172,0
77.75.75.178,0
193.28.44.8,0
147.83.2.135,0
104.21.28.150,0
13.35.131.114,0
158.255.107.78,0
148.251.158.101,0
172.67.190.125,0
192.152.95.65,0
198.254.98.250,0
172.67.130.248,0
52.218.132.210,0
104.21.50.140,0
172.217.194.82,0
80.92.65.214,0
104.17.89.80,0
212.175.180.11,0
95.216.224.23,0
185.71.67.105,0
206.17.108.252,0
121.254.145.102,0
193.17.41.112,0
104.26.5.38,0
104.18.6.22,0
193.19.152.74,0
164.138.249.23,0
151.101.65.52,0
211.151.116.14,0
35.186.201.59,0
153.122.4.44,0
205.186.164.10,0
23.100.50.51,0
220.156.189.87,0
178.128.23.28,0
170.178.168.203,0
195.158.29.137,0
94.126.73.20,0
129.206.13.93,0
199.188.200.222,0
210.72.21.20,0
172.67.73.57,0
148.202.34.157,0
217.23.9.2,0
185.88.181.60,0
202.224.55.116,0
163.171.199.45,0
82.208.18.34,0
38.95.177.60,0
192.169.5.25,0
157.112.150.103,0
207.244.67.138,0
194.41.184.148,0
116.213.214.4,0
163.197.82.181,0
194.6.195.207,0
46.166.184.99,0
104.20.91.240,0
3.114.157.36,0
204.74.99.103,0
198.54.14.21,0
23.213.82.213,0
122.112.2.221,0
54.73.97.156,0
172.67.74.5,0
104.22.6.94,0
62.116.154.120,0
34.120.14.203,0
172.67.29.76,0
86.104.214.3,0
34.199.107.45,0
99.86.47.100,0
91.233.230.52,0
210.188.194.133,0
52.25.254.248,0
67.43.14.97,0
104.21.54.116,0
204.74.99.100,0
104.18.150.97,0
172.67.68.75,0
164.100.115.45,0
104.21.29.126,0
64.188.58.192,0
5.196.55.229,0
104.21.68.52,0
104.21.72.200,0
23.23.98.209,0
52.193.232.247,0
211.169.247.231,0
192.0.78.23,0
104.26.11.173,0
140.168.252.47,0
204.11.56.48,0
69.16.230.42,0
184.168.131.241,0
104.21.233.196,0
104.20.13.26,0
192.230.79.215,0
202.38.64.246,0
104.21.67.229,0
185.107.56.54,0
193.50.43.66,0
172.67.137.43,0
18.136.170.135,0
23.213.94.166,0
203.104.130.159,0
104.26.6.242,0
54.161.235.227,0
104.17.170.30,0
104.20.211.9,0
203.107.55.10,0
52.6.192.201,0
104.200.22.134,0
211.43.191.215,0
116.202.231.85,0
185.107.56.54,0
23.10.233.175,0
45.60.11.158,0
108.61.12.218,0
184.85.220.197,0
65.52.144.212,0
151.80.43.78,0
212.162.68.91,0
54.208.56.110,0
192.0.78.25,0
172.67.72.169,0
37.48.65.152,0
103.242.31.33,0
67.131.109.108,0
104.19.133.75,0
66.165.231.242,0
119.205.210.4,0
35.227.207.173,0
51.210.162.161,0
195.226.222.236,0
70.32.1.32,0
104.27.205.87,0
23.21.52.60,0
104.16.69.82,0
172.67.178.189,0
20.48.7.202,0
134.117.6.162,0
93.190.140.231,0
54.191.126.162,0
162.210.196.167,0
13.233.2.120,0
198.145.13.12,0
82.103.129.71,0
54.39.243.147,0
18.214.115.214,0
217.160.0.242,0
128.42.207.44,0
171.107.86.35,0
139.59.79.161,0
52.208.186.116,0
45.60.241.105,0
82.177.190.76,0
64.237.43.74,0
13.248.152.68,0
193.108.75.25,0
49.12.81.124,0
104.17.236.50,0
185.149.132.99,0
13.227.235.26,0
103.224.182.239,0
219.159.84.39,0
82.202.239.82,0
69.162.137.210,0
34.102.172.215,0
104.21.74.167,0
172.67.159.245,0
23.213.64.182,0
44.231.181.18,0
69.16.230.42,0
217.74.24.159,0
162.222.213.198,0
208.70.246.14,0
51.75.59.111,0
172.67.74.75,0
47.246.52.195,0
89.96.240.179,0
99.86.47.87,0
193.149.38.41,0
103.224.212.248,0
72.52.178.23,0
185.222.66.113,0
52.7.63.177,0
8.43.85.23,0
54.243.223.181,0
213.178.225.132,0
172.67.178.64,0
49.44.148.100,0
150.158.228.123,0
172.67.156.137,0
183.57.36.26,0
202.45.14.228,0
13.224.21.103,0
103.116.163.35,0
51.161.118.193,0
104.21.46.210,0
88.99.138.76,0
162.115.16.90,0
176.58.88.169,0
178.88.114.118,0
195.70.219.101,0
87.238.33.145,0
69.16.245.81,0
198.145.29.83,0
104.26.11.158,0
104.21.65.77,0
20.193.45.235,0
62.97.1.75,0
104.26.9.129,0
104.21.34.88,0
54.240.167.20,0
45.56.66.21,0
176.31.138.24,0
8.131.79.167,0
95.213.202.163,0
194.242.15.119,0
104.16.146.52,0
172.67.70.153,0
112.124.28.33,0
153.127.69.164,0
104.18.74.44,0
104.26.2.209,0
144.188.128.101,0
34.236.130.53,0
217.169.195.90,0
104.91.33.51,0
160.16.202.9,0
34.107.165.206,0
104.112.105.227,0
194.5.188.48,0
13.35.131.111,0
23.33.236.36,0
104.155.197.197,0
54.202.32.132,0
195.244.57.46,0
204.74.99.100,0
172.104.139.14,0
213.222.29.147,0
93.184.134.64,0
104.149.2.112,0
151.101.194.56,0
146.0.4.26,0
173.222.30.31,0
54.68.182.72,0
43.245.43.65,0
192.118.72.59,0
104.26.1.208,0
99.86.47.87,0
152.32.173.80,0
45.79.154.212,0
151.101.130.137,0
46.229.172.177,0
66.242.8.2,0
52.8.174.221,0
185.47.207.4,0
172.67.220.215,0
172.67.159.218,0
103.27.9.24,0
77.75.79.140,0
203.236.19.100,0
54.171.75.14,0
159.153.92.41,0
218.94.136.185,0
54.64.237.13,0
209.11.133.123,0
98.136.103.23,0
104.21.84.35,0
116.125.126.211,0
85.132.18.231,0
13.8.148.11,0
104.16.48.51,0
104.18.230.99,0
152.67.137.50,0
200.17.209.3,0
201.248.81.52,0
101.201.155.218,0
52.196.31.38,0
194.243.137.198,0
137.220.137.72,0
76.223.126.88,0
104.86.23.163,0
213.186.33.5,0
138.81.131.132,0
216.52.215.110,0
23.227.13.179,0
13.224.21.25,0
104.21.89.37,0
67.20.76.59,0
120.55.245.123,0
34.246.143.107,0
104.26.8.141,0
183.110.43.10,0
104.21.13.133,0
104.16.33.62,0
104.16.19.99,0
66.11.117.166,0
209.58.183.150,0
104.26.3.36,0
171.107.86.35,0
101.132.88.235,0
54.192.66.53,0
172.67.217.244,0
104.19.130.103,0
131.72.221.22,0
185.145.32.69,0
119.147.115.6,0
104.26.15.193,0
202.204.128.161,0
3.6.118.31,0
54.192.219.111,0
142.250.77.195,0
88.80.28.163,0
23.58.24.130,0
70.32.1.32,0
151.101.130.137,0
199.59.242.153,0
213.227.189.20,0
50.22.218.160,0
172.67.145.10,0
216.18.176.58,0
10.19.38.250,0
185.199.111.153,0
104.18.23.139,0
203.107.42.43,0
74.63.241.20,0
217.70.184.55,0
35.201.94.164,0
147.126.1.230,0
104.21.233.189,0
46.209.198.163,0
192.99.147.119,0
103.1.221.26,0
59.110.144.170,0
34.102.160.251,0
185.53.177.50,0
45.60.102.222,0
99.86.47.62,0
162.248.51.121,0
157.230.67.179,0
3.126.43.79,0
94.182.129.66,0
172.67.25.190,0
99.83.154.118,0
52.21.111.107,0
185.199.108.153,0
54.249.212.99,0
185.147.160.188,0
104.26.11.46,0
172.67.173.122,0
45.250.199.188,0
68.183.104.217,0
104.26.4.241,0
185.207.207.155,0
173.222.30.31,0
151.101.193.54,0
67.227.226.240,0
45.136.131.180,0
64.111.208.90,0
45.79.64.206,0
95.213.198.123,0
104.21.69.163,0
104.21.45.217,0
142.236.70.140,0
185.53.140.21,0
172.67.137.63,0
23.227.38.65,0
104.18.158.66,0
103.224.182.250,0
151.101.2.132,0
172.67.7.56,0
37.48.111.11,0
104.22.28.219,0
62.210.210.200,0
217.13.124.95,0
146.92.155.3,0
104.17.83.10,0
172.67.138.248,0
185.57.173.205,0
67.205.189.237,0
193.7.160.228,0
23.65.124.79,0
167.86.124.174,0
104.22.45.129,0
199.59.242.153,0
185.160.240.210,0
172.67.72.211,0
134.25.4.140,0
185.49.146.196,0
179.43.189.238,0
77.245.158.77,0
130.211.9.113,0
54.64.121.95,0
52.76.244.178,0
185.53.177.51,0
193.22.36.128,0
104.26.10.38,0
176.9.90.11,0
172.67.164.177,0
104.21.57.213,0
50.116.5.242,0
52.176.60.7,0
172.67.136.206,0
157.245.44.3,0
45.60.135.209,0
49.44.149.113,0
34.236.130.53,0
188.165.133.240,0
104.160.174.178,0
18.178.44.139,0
163.171.199.46,0
216.55.138.63,0
52.205.66.57,0
203.140.28.8,0
172.67.195.194,0
69.63.131.196,0
34.98.99.30,0
20.36.216.222,0
213.181.199.14,0
208.97.136.226,0
103.224.182.251,0
136.243.61.121,0
176.53.13.9,0
66.232.110.83,0
195.88.186.12,0
85.13.128.193,0
192.168.59.6,0
67.227.226.240,0
94.182.146.198,0
217.70.184.38,0
38.108.68.58,0
23.211.211.39,0
167.114.189.48,0
5.79.68.107,0
106.75.78.165,0
13.35.131.29,0
54.38.138.252,0
210.207.91.249,0
185.28.232.10,0
34.197.204.207,0
124.71.0.184,0
104.26.8.137,0
212.180.238.55,0
13.224.21.102,0
80.251.83.97,0
172.67.21.173,0
213.196.39.186,0
40.113.66.126,0
104.17.189.62,0
104.16.9.43,0
104.22.71.139,0
216.239.32.21,0
216.21.224.199,0
99.86.47.129,0
13.35.131.52,0
82.165.229.87,0
3.224.183.11,0
54.225.120.255,0
104.18.28.116,0
104.26.0.229,0
34.95.108.35,0
23.213.76.12,0
172.67.211.249,0
185.82.172.143,0
99.86.47.58,0
178.128.240.192,0
69.16.231.151,0
140.116.229.1,0
192.0.78.24,0
172.67.184.234,0
103.224.182.251,0
222.29.216.11,0
172.67.219.218,0
184.168.131.241,0
104.26.8.8,0
104.114.146.80,0
185.107.56.198,0
104.21.235.165,0
104.26.15.54,0
164.100.129.81,0
64.106.178.205,0
111.223.37.134,0
120.77.247.200,0
104.112.110.199,0
45.60.40.164,0
78.140.190.59,0
172.67.213.157,0
139.170.156.155,0
104.25.250.100,0
13.224.21.51,0
67.227.226.240,0
185.134.203.11,0
80.94.3.90,0
216.146.46.11,0
133.221.26.29,0
202.224.54.66,0
203.167.44.8,0
172.67.69.181,0
193.62.193.81,0
212.1.41.12,0
104.26.1.161,0
172.67.30.241,0
37.187.230.190,0
104.21.234.59,0
34.83.23.193,0
104.21.20.100,0
218.253.131.104,0
95.216.161.60,0
88.208.36.11,0
198.101.161.134,0
184.85.220.197,0
192.152.95.65,0
162.213.61.115,0
172.67.197.77,0
104.18.16.249,0
104.18.15.185,0
118.212.133.57,0
155.207.1.12,0
49.44.79.236,0
185.107.56.54,0
104.21.235.98,0
172.67.159.192,0
104.18.8.222,0
64.38.231.216,0
104.21.69.98,0
104.21.69.31,0
104.21.80.223,0
138.201.66.76,0
104.21.81.49,0
195.83.96.56,0
213.0.95.37,0
109.205.50.118,0
104.17.25.71,0
202.202.2.6,0
202.238.204.150,0
210.122.97.134,0
154.116.255.34,0
192.121.232.165,0
103.115.194.41,0
72.52.178.23,0
191.252.112.201,0
49.44.79.236,0
66.79.166.242,0
34.202.70.123,0
3.223.115.185,0
121.124.127.138,0
172.67.215.163,0
103.253.73.17,0
137.122.8.77,0
89.250.123.0,0
61.208.135.30,0
172.67.13.28,0
45.33.109.129,0
52.197.164.196,0
104.22.0.127,0
104.17.211.181,0
104.22.6.189,0
107.154.251.29,0
52.0.219.126,0
193.164.238.103,0
172.67.217.219,0
88.99.92.173,0
37.187.86.201,0
103.142.142.53,0
95.217.117.42,0
210.143.103.6,0
104.199.46.184,0
42.112.25.22,0
172.67.25.110,0
62.129.245.180,0
104.20.13.70,0
61.213.172.34,0
89.185.59.190,0
34.201.95.21,0
34.194.73.156,0
172.67.206.141,0
23.213.75.35,0
104.22.63.248,0
204.68.196.12,0
13.35.131.87,0
23.213.75.35,0
23.185.0.3,0
54.230.108.67,0
46.101.70.124,0
185.49.84.69,0
207.241.232.201,0
115.29.168.58,0
104.16.238.250,0
133.152.42.83,0
199.119.124.47,0
149.202.9.16,0
78.140.182.229,0
35.244.212.143,0
199.247.90.18,0
67.207.75.188,0
3.230.140.36,0
70.32.1.32,0
192.124.249.8,0
195.154.200.89,0
96.44.181.66,0
198.71.248.151,0
8.39.234.183,0
78.46.106.238,0
80.69.225.63,0
172.67.148.154,0
172.98.192.37,0
52.30.198.162,0
13.71.49.222,0
34.237.71.68,0
212.129.51.42,0
151.101.66.159,0
37.48.65.143,0
149.255.152.218,0
104.21.60.55,0
185.207.205.208,0
5.9.95.252,0
212.95.74.60,0
122.228.226.94,0
3.223.115.185,0
185.141.105.109,0
18.202.100.182,0
216.239.36.21,0
160.83.8.122,0
35.203.46.30,0
104.21.72.142,0
104.21.67.103,0
216.150.143.166,0
164.100.118.245,0
193.189.188.36,0
145.18.11.145,0
45.60.107.112,0
200.11.208.38,0
104.112.103.130,0
166.78.73.60,0
13.226.6.82,0
104.18.111.225,0
104.17.66.1,0
52.34.168.154,0
168.119.1.119,0
45.58.11.51,0
94.130.79.70,0
173.236.157.146,0
152.195.32.220,0
211.250.131.141,0
160.36.238.239,0
54.72.202.134,0
168.119.24.40,0
66.113.131.43,0
104.21.72.131,0
192.157.56.141,0
17.253.142.4,0
52.45.43.92,0
69.16.230.42,0
185.107.56.55,0
104.21.43.46,0
182.92.31.125,0
172.67.70.124,0
216.58.200.170,0
151.101.2.87,0
184.173.141.176,0
119.28.19.80,0
64.135.77.83,0
151.101.2.106,0
23.224.54.141,0
64.59.123.168,0
104.22.67.68,0
81.171.31.73,0
128.199.68.106,0
104.20.22.246,0
194.153.186.20,0
54.189.240.178,0
151.101.2.49,0
104.27.206.87,0
88.99.4.81,0
104.22.21.247,0
212.1.193.116,0
78.41.204.38,0
82.202.166.151,0
194.29.151.9,0
104.26.8.237,0
104.26.8.177,0
162.159.209.134,0
60.205.129.48,0
172.18.14.31,0
23.213.83.200,0
188.72.227.125,0
59.151.113.79,0
198.84.60.134,0
104.26.0.171,0
104.20.117.64,0
162.211.85.118,0
3.220.243.141,0
44.226.21.21,0
170.135.223.254,0
185.120.222.190,0
45.60.46.54,0
194.36.160.15,0
185.181.180.83,0
192.0.78.166,0
92.42.15.244,0
151.101.130.133,0
104.22.11.220,0
85.93.88.166,0
46.255.138.1,0
76.223.21.241,0
176.112.192.80,0
23.213.94.166,0
5.154.240.50,0
18.194.214.166,0
172.67.205.95,0
88.208.55.222,0
185.53.178.7,0
54.218.214.241,0
162.159.209.66,0
133.242.80.175,0
172.67.71.141,0
185.43.124.28,0
67.225.200.41,0
203.107.42.43,0
35.201.110.114,0
51.83.67.78,0
195.201.161.137,0
195.201.211.13,0
173.239.79.196,0
107.161.23.204,0
104.21.11.22,0
213.95.138.236,0
204.74.167.99,0
54.85.65.140,0
50.112.219.30,0
195.142.109.125,0
34.120.97.237,0
157.201.130.149,0
172.67.186.160,0
18.156.124.115,0
104.21.76.119,0
3.108.93.89,0
51.68.187.139,0
77.235.55.62,0
203.36.190.12,0
69.16.231.151,0
96.45.83.82,0
119.147.4.33,0
66.150.171.162,0
164.100.166.196,0
114.55.164.193,0
101.201.36.144,0
88.208.29.17,0
35.169.224.45,0
104.21.63.35,0
186.211.113.218,0
3.209.177.175,0
210.182.9.227,0
185.88.152.195,0
122.224.95.152,0
199.71.113.212,0
46.21.53.170,0
150.109.105.234,0
185.211.88.131,0
103.243.201.11,0
114.80.83.166,0
34.107.128.118,0
5.188.119.225,0
151.236.80.10,0
216.177.130.27,0
104.22.11.227,0
129.43.254.31,0
104.26.8.225,0
162.159.209.71,0
172.67.138.210,0
99.86.116.86,0
77.75.76.174,0
23.227.38.32,0
139.162.142.148,0
170.178.168.203,0
185.244.53.11,0
23.224.252.227,0
104.26.3.94,0
94.102.49.69,0
151.101.1.195,0
45.223.27.98,0
223.6.250.149,0
199.59.242.153,0
67.227.226.241,0
54.162.150.28,0
104.26.11.228,0
129.21.1.40,0
54.36.106.111,0
121.199.43.102,0
204.93.183.35,0
151.101.194.114,0
90.190.145.83,0
23.235.37.121,0
131.108.40.130,0
81.19.86.43,0
104.22.66.85,0
172.67.147.204,0
185.107.56.54,0
35.190.10.67,0
104.114.156.138,0
203.5.135.164,0
146.255.192.82,0
89.233.29.250,0
212.51.65.65,0
51.15.158.168,0
172.67.185.154,0
195.214.234.136,0
87.98.153.73,0
18.185.250.44,0
50.239.246.132,0
104.26.7.179,0
217.66.32.25,0
113.39.94.204,0
67.227.226.240,0
113.105.78.23,0
34.102.136.180,0
91.195.89.235,0
34.224.54.119,0
23.106.61.99,0
75.2.102.122,0
199.59.242.153,0
219.100.44.32,0
18.179.190.111,0
114.55.152.2,0
151.101.128.155,0
91.121.71.36,0
38.99.122.2,0
5.144.131.202,0
79.170.188.66,0
172.67.68.19,0
50.19.117.157,0
187.85.74.81,0
144.76.186.150,0
160.16.144.30,0
45.89.13.55,0
104.112.100.147,0
195.137.240.100,0
104.21.68.139,0
104.21.32.114,0
52.9.10.184,0
147.92.146.242,0
54.192.219.61,0
217.147.90.178,0
13.35.13.23,0
172.67.207.93,0
172.67.72.222,0
185.53.178.50,0
200.16.1.194,0
118.69.192.150,0
98.158.195.112,0
101.198.192.46,0
104.26.1.44,0
185.206.63.30,0
95.217.59.117,0
141.193.213.20,0
62.210.10.104,0
185.29.102.11,0
46.105.213.184,0
104.20.23.100,0
104.26.0.206,0
94.182.184.60,0
149.210.215.215,0
104.25.48.65,0
104.16.69.82,0
27.133.241.139,0
49.233.52.177,0
54.192.219.124,0
3.223.115.185,0
103.125.60.60,0
13.67.64.120,0
161.190.1.4,0
104.25.233.4,0
104.123.219.124,0
104.22.17.215,0
101.236.15.241,0
199.59.242.153,0
151.101.194.133,0
81.93.171.82,0
104.26.0.5,0
129.125.2.51,0
95.213.230.226,0
208.70.160.53,0
147.135.70.55,0
172.67.165.24,0
208.118.246.104,0
189.126.100.6,0
104.114.144.200,0
172.67.203.194,0
165.189.150.147,0
23.44.5.83,0
52.5.239.94,0
185.77.78.34,0
217.194.105.131,0
104.27.195.88,0
104.26.1.58,0
104.21.234.47,0
35.208.126.225,0
192.0.78.25,0
69.32.208.74,0
69.16.231.150,0
104.26.15.143,0
172.67.176.26,0
52.157.160.121,0
104.26.10.240,0
104.26.10.94,0
172.67.71.15,0
18.138.146.143,0
104.21.234.67,0
18.209.96.215,0
34.107.128.118,0
184.72.244.154,0
156.238.208.58,0
54.185.125.110,0
151.101.66.207,0
63.35.23.131,0
104.20.90.5,0
104.21.22.98,0
106.186.93.49,0
137.71.173.128,0
172.67.206.164,0
104.26.3.105,0
205.178.189.131,0
103.224.182.251,0
178.175.134.130,0
46.101.254.244,0
37.252.0.188,0
38.99.122.2,0
172.67.142.230,0
13.227.166.41,0
23.111.228.228,0
5.45.68.61,0
104.26.5.127,0
81.163.18.233,0
85.111.24.205,0
172.67.146.166,0
103.27.6.43,0
104.21.233.144,0
178.128.124.245,0
151.101.2.133,0
94.23.89.13,0
104.26.14.5,0
104.21.64.191,0
35.175.59.196,0
217.114.85.70,0
185.107.56.57,0
172.67.39.121,0
72.52.178.23,0
104.26.5.222,0
176.119.43.6,0
164.68.106.145,0
211.136.27.3,0
104.21.235.60,0
67.212.187.108,0
92.43.61.2,0
209.99.64.43,0
34.224.231.123,0
91.194.2.84,0
151.101.193.29,0
54.224.135.54,0
52.184.36.177,0
172.67.134.23,0
198.251.83.146,0
203.216.207.232,0
3.223.115.185,0
172.67.69.97,0
172.67.14.226,0
82.202.190.10,0
69.16.230.42,0
5.144.128.66,0
34.107.140.234,0
172.67.215.241,0
212.29.241.223,0
202.191.140.70,0
52.84.49.33,0
195.201.243.142,0
103.60.17.222,0
104.26.10.189,0
46.22.183.139,0
67.227.226.240,0
183.84.10.242,0
104.26.13.60,0
104.21.1.139,0
155.54.212.103,0
104.26.2.177,0
172.67.175.4,0
216.24.186.64,0
78.47.67.233,0
104.22.6.211,0
58.192.118.142,0
85.31.120.13,0
99.86.47.17,0
99.86.47.22,0
184.106.12.96,0
151.101.66.132,0
104.206.229.182,0
203.154.96.30,0
172.67.69.199,0
104.21.36.69,0
103.224.182.238,0
104.112.103.36,0
130.185.73.40,0
58.215.159.241,0
104.26.3.73,0
172.67.70.93,0
23.35.52.101,0
128.214.222.24,0
52.119.174.16,0
181.176.211.30,0
104.21.9.205,0
61.147.108.2,0
23.106.58.112,0
50.112.202.115,0
23.99.106.235,0
13.227.235.32,0
75.2.60.144,0
104.21.75.156,0
18.179.219.1,0
104.21.69.204,0
5.182.211.237,0
94.182.147.241,0
139.129.210.242,0
40.114.51.62,0
45.60.71.75,0
81.0.226.23,0
146.243.121.22,0
103.224.212.221,0
130.185.76.234,0
104.22.36.98,0
51.159.16.19,0
193.187.66.168,0
104.20.89.37,0
3.231.191.171,0
130.0.76.153,0
172.67.70.241,0
199.191.50.236,0
95.211.149.102,0
151.101.130.207,0
172.67.9.116,0
104.21.51.100,0
59.106.211.56,0
103.129.73.107,0
49.44.150.102,0
23.217.26.117,0
103.243.173.107,0
209.236.126.106,0
131.104.93.93,0
49.44.79.236,0
67.55.179.9,0
99.80.33.49,0
78.140.190.55,0
211.149.175.27,0
89.185.43.214,0
107.6.113.219,0
172.67.198.101,0
172.67.169.79,0
219.87.9.147,0
104.21.16.196,0
104.26.6.111,0
15.237.169.109,0
184.169.144.234,0
45.60.5.176,0
219.136.244.85,0
95.168.183.149,0
95.216.3.116,0
34.202.219.97,0
120.78.78.57,0
23.227.13.179,0
35.156.74.194,0
158.58.186.218,0
195.134.71.229,0
162.255.119.100,0
104.21.66.58,0
195.9.195.21,0
66.228.53.30,0
162.244.95.26,0
166.108.36.245,0
212.128.114.116,0
147.92.146.242,0
59.149.248.110,0
124.153.64.203,0
104.21.32.41,0
151.101.194.207,0
74.117.179.67,0
78.46.251.76,0
64.32.8.69,0
176.119.34.153,0
13.235.195.201,0
119.147.4.33,0
195.214.216.160,0
185.113.25.55,0
172.67.163.41,0
104.154.51.195,0
162.255.119.133,0
185.45.20.48,0
172.67.68.48,0
178.33.234.104,0
188.166.89.47,0
94.23.30.127,0
5.159.57.194,0
23.46.239.98,0
195.228.45.83,0
213.41.95.60,0
35.196.247.55,0
51.91.107.15,0
23.225.156.227,0
79.127.127.36,0
54.165.108.81,0
185.99.11.14,0
8.210.14.3,0
103.102.166.224,0
104.16.193.5,0
47.99.136.181,0
185.129.100.18,0
91.208.180.25,0
172.67.164.229,0
94.182.146.215,0
104.21.53.218,0
104.26.13.188,0
45.88.202.115,0
211.95.22.5,0
23.213.68.90,0
18.136.232.158,0
172.217.167.35,0
5.63.8.157,0
104.21.19.28,0
172.67.178.161,0
140.205.32.8,0
192.38.91.25,0
104.26.14.115,0
104.21.235.144,0
23.51.237.234,0
216.239.38.21,0
87.252.16.16,0
49.44.79.236,0
45.60.77.107,0
67.212.174.234,0
172.67.190.79,0
76.76.21.21,0
116.128.200.195,0
34.199.107.45,0
103.224.212.222,0
93.89.226.17,0
104.196.52.56,0
39.101.64.207,0
92.204.35.32,0
122.225.200.186,0
49.44.136.218,0
96.45.82.14,0
104.26.14.227,0
104.26.4.43,0
120.55.197.157,0
188.65.199.12,0
146.59.253.65,0
8.18.97.160,0
52.217.86.67,0
204.10.148.80,0
186.33.208.167,0
110.43.67.232,0
172.67.69.146,0
129.226.102.174,0
18.177.115.70,0
37.58.48.72,0
103.129.72.174,0
104.21.17.49,0
82.80.239.180,0
164.100.199.139,0
96.125.171.212,0
220.194.223.71,0
